,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-SA_1.215-0-1
Units,g,g,g,g,g,g,g,g,g,g,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,g
,0.089859965,0.112186853,0.168228213,0.212254958,0.21813723,0.221291139,0.257997649,0.229764846,0.337103395,0.358428924,0.006910101,0.006402706,0.008929983,0.008647627,0.008289075,0.009015664,0.005813947,0.006369269,0.178970849
,0.316452721,0.229915531,0.532295188,0.509759718,0.451578851,0.556771079,0.447330404,0.310562358,0.704987217,0.743976559,0.008092057,0.007661092,0.009995735,0.007918606,0.009744054,0.013317313,0.009285695,0.011894203,0.178970849
,0.323597887,0.204346546,0.447534017,0.281946335,0.617057192,0.226804945,0.378989219,0.319050986,0.828605518,0.37523709,0.008548288,0.007014481,0.009623888,0.009536794,0.010038994,0.008679876,0.011106785,0.005786237,0.178970849
,0.111418374,0.116534869,0.18266956,0.223885128,0.241998738,0.282192871,0.343972542,0.306419314,0.363840148,0.436680896,0.008127455,0.007018083,0.010495169,0.009598789,0.009879716,0.00896641,0.006499917,0.006998916,0.178970849
,0.232017068,0.184986946,0.413188255,0.358470024,0.479107596,0.359489639,0.276500553,0.312745577,0.61076011,0.486451097,0.008021027,0.009193456,0.009999846,0.012089323,0.008867884,0.011284572,0.008756286,0.008368675,0.178970849
,0.273703579,0.224722382,0.742940091,0.425721233,0.445012358,0.368741569,0.898472267,0.5019992,0.739650847,0.552934489,0.009119232,0.008498134,0.009726077,0.011875189,0.011336522,0.011054364,0.009413392,0.008545776,0.178970849
,0.445753812,0.360920239,1.254922479,0.821267122,1.229758579,0.912235733,0.599003668,0.48116695,1.415992314,0.961895383,0.012164069,0.010000428,0.008140529,0.011627183,0.01678344,0.013098586,0.021252184,0.014444122,0.178970849
,0.11161953,0.101030332,0.190828569,0.193489066,0.228064056,0.281033051,0.305372168,0.323623984,0.432926738,0.401363259,0.008195228,0.008903183,0.010692399,0.012061175,0.009764554,0.010822059,0.007216744,0.007171645,0.178970849
,0.208829209,0.097044503,0.314716802,0.180958271,0.3981926,0.227353136,0.310097421,0.238862099,0.587008222,0.390982404,0.00656632,0.005845527,0.007757311,0.00810786,0.010331255,0.009323719,0.009329299,0.006874906,0.178970849
,0.36466727,0.235744555,0.480575799,0.308446864,0.502073874,0.364373407,0.46370815,0.379142504,0.540109395,0.445781878,0.007375653,0.007708269,0.009298212,0.009738634,0.00978326,0.00992392,0.008692993,0.006860196,0.178970849
,0.084776704,0.089236903,0.143060927,0.195047675,0.194966366,0.255887285,0.249911914,0.295374947,0.349614782,0.426961985,0.006389373,0.006827781,0.008505421,0.009502762,0.00846685,0.009407499,0.006147208,0.007010377,0.178970849
,0.266407529,0.208994839,0.77656928,0.475016358,0.769417051,0.586949883,0.455681042,0.354648989,0.965641124,0.670391289,0.008996777,0.008970143,0.008587966,0.009459374,0.014408017,0.011506348,0.014455943,0.010607594,0.178970849
,0.147266845,0.251383158,0.272601465,0.406534982,0.345514773,0.490825997,0.297772473,0.271283323,0.508408783,0.649920991,0.008479732,0.007373228,0.01053522,0.010481334,0.010945211,0.011015328,0.008286722,0.008472374,0.178970849
,0.640445627,0.170727316,1.015447938,0.234814074,0.959124919,0.252821322,0.800569294,0.336031032,1.059629971,0.367925861,0.010597158,0.007709521,0.008393129,0.010154806,0.015753951,0.009606559,0.014407476,0.006129701,0.178970849
,0.537604193,0.272075158,0.881587818,0.547898538,0.87783558,0.529837192,0.904957929,0.601423151,0.920155261,0.636353885,0.007731229,0.007028104,0.008892307,0.009500515,0.009592448,0.009028243,0.009312552,0.007779006,0.178970849
,0.135862565,0.146356117,0.162031978,0.279141529,0.208447399,0.315685726,0.290863375,0.314979518,0.373895847,0.439969292,0.00594984,0.006447626,0.008182495,0.008965153,0.008516097,0.010463272,0.006045293,0.007458705,0.178970849
,0.259601376,0.197877446,0.476142676,0.440715672,0.578488983,0.446699767,0.394010018,0.36668103,0.628472611,0.55986635,0.007877441,0.006781764,0.009007496,0.008594884,0.009863357,0.009940198,0.009191312,0.008458724,0.178970849
,0.149564061,0.291346179,0.333383198,0.71157507,0.344142136,0.906405735,0.36060426,0.433109855,0.517797054,0.883744656,0.008748605,0.011550919,0.00993892,0.01019874,0.009745879,0.013780905,0.007724116,0.013390973,0.178970849
,0.193553436,0.155111476,0.250381009,0.21637764,0.327700865,0.254385969,0.378849373,0.240640458,0.512133985,0.375269133,0.006964353,0.006307436,0.009968979,0.008488285,0.011467176,0.008154595,0.008448998,0.006364415,0.178970849
,0.436030716,0.320856006,0.692501625,0.365630611,0.72150915,0.340426088,0.388376613,0.331647929,0.840991735,0.620386026,0.01035207,0.006946856,0.010374148,0.008724606,0.011125574,0.010083424,0.01197413,0.008957046,0.178970849
,0.146668044,0.34791254,0.292214497,0.872079345,0.251208513,0.683189162,0.390646754,0.806195708,0.540071954,0.866462526,0.007388251,0.008672318,0.009676376,0.010478439,0.009618087,0.010295218,0.007688581,0.010449437,0.178970849
,0.330587011,0.278918981,0.461139743,0.46548493,0.455900684,0.604769845,0.418491292,0.475955924,0.601015334,0.768440507,0.007196523,0.009253621,0.009063745,0.009915798,0.008608476,0.013276316,0.008594035,0.012269521,0.178970849
